PUMA_ASSAY_ID,roc_auc,balanced_acc,precision,recall,auprc,f1_score,auprg
82_242,0.8408475232198143,0.7847071723426213,0.515909090909091,0.7916666666666666,0.7949142156862745,0.5852564102564102,0.28886424011304124
82_243,0.2142857142857143,0.4821428571428571,0.16666666666666666,0.5,0.3125,0.23809523809523808,-0.0625
83_245,0.125,0.25,0.0,0.0,0.29166666666666663,0.0,-0.12083333333333333
85_247,0.7944444444444445,0.7375,0.8,0.65,0.8372222222222222,0.6866666666666666,0.23952165889665888
85_248,0.29166666666666663,0.3125,0.0,0.0,0.29545454545454547,0.0,-0.03620129870129869
86_249,0.33796296296296297,0.34490740740740744,0.05555555555555555,0.16666666666666666,0.2833333333333333,0.08333333333333333,-0.05782828282828282
88_254,0.6882936507936508,0.6648809523809524,0.306547619047619,0.5833333333333333,0.4847222222222223,0.38888888888888884,0.03529265873015873
89_255,0.6825396825396827,0.6801587301587301,0.23148148148148148,0.8333333333333334,0.47222222222222215,0.3333333333333333,0.05601851851851852
9_18,0.43333333333333335,0.31666666666666665,0.08333333333333333,0.16666666666666666,0.5138888888888888,0.1111111111111111,-0.07162698412698412
90_256,0.37057915057915053,0.2685649935649936,0.0,0.0,0.060445704181402125,0.0,-0.010946809844236129
91_257,0.7857142857142857,0.6592261904761905,0.5416666666666666,0.6666666666666666,0.8180555555555555,0.5833333333333333,0.04930555555555556
92_258,0.8226190476190475,0.6273809523809524,0.4333333333333333,0.5333333333333333,0.8222222222222222,0.4666666666666666,0.07277777777777777
93_259,0.6242546952905009,0.6097886150507634,0.39606060606060606,0.6683333333333333,0.4824084427202292,0.4456654456654457,0.11710547572728111
